word_segment,instances,prominence
བསྐྱེད་པ,3,0.026600461074658625
ཞུམ་པ་,3,0.026600461074658625
འཚོ་བ,3,0.026600461074658625
བསྒྲལ་བ,3,0.026600461074658625
ལྡོག་པ,3,0.026600461074658625
སྤོང་བ,3,0.026600461074658625
ཞེན་པ་,3,0.026600461074658625
ཕྱུང་,3,0.026600461074658625
མཐོང་བ་,3,0.026600461074658625
འདྲ་,3,0.026600461074658625
དཔྱད་,3,0.026600461074658625
བྲལ་,3,0.026600461074658625
སྟོང་ཉིད་,3,0.026600461074658625
རང་བྱུང་,3,0.026600461074658625
ནད་པ་,3,0.026600461074658625
བསམ་གཞིག་,3,0.026600461074658625
སྨན་པ་,3,0.026600461074658625
སྙིང་རྗེ་,3,0.026600461074658625
སྒོམ་པ,3,0.026600461074658625
དུས་རབས་,3,0.026600461074658625
ཕྲག་དོག་,3,0.026600461074658625
སྤྱི་ཚོགས་,3,0.026600461074658625
ནང་བསྟན་,3,0.026600461074658625
དུག་,3,0.026600461074658625
བག་ཆགས་,3,0.026600461074658625
མངོན་གྱུར་,3,0.026600461074658625
འཁྲུལ་,3,0.026600461074658625
སྒྲིབ་པ་,3,0.026600461074658625
བཞི་པ,2,0.017733640716439084
མཚན་,2,0.017733640716439084
རྒྱལ་བ,2,0.017733640716439084
སྲས་,2,0.017733640716439084
བུར,2,0.017733640716439084
བརྟན་,2,0.017733640716439084
གཡེལ་བ་,2,0.017733640716439084
རྒྱལ་སྲས་,2,0.017733640716439084
ཆོ་ག,2,0.017733640716439084
དམན་པ,2,0.017733640716439084
བཞི་,2,0.017733640716439084
བཀོད་,2,0.017733640716439084
ཤཱ་རི,2,0.017733640716439084
ཉན་ཐོས་,2,0.017733640716439084
དེ་ལྟ་བས་ན་,2,0.017733640716439084
གསང་བ,2,0.017733640716439084
ཏིང་འཛིན་,2,0.017733640716439084
བརྗོད་པ་,2,0.017733640716439084
སྲུང་བ,2,0.017733640716439084
རག་,2,0.017733640716439084
ཟག་པ་,2,0.017733640716439084
ལས་ཅན་,2,0.017733640716439084
འདི་ལྟ་སྟེ་,2,0.017733640716439084
དྲག་,2,0.017733640716439084
ཁྲོ་,2,0.017733640716439084
མགུ་,2,0.017733640716439084
སྣོད་,2,0.017733640716439084
ཐོགས་,2,0.017733640716439084
ཆགས་པ་,2,0.017733640716439084
བདུད་རྩི,2,0.017733640716439084
གནས,2,0.017733640716439084
འཆི,2,0.017733640716439084
བསད,2,0.017733640716439084
ཞུགས་,2,0.017733640716439084
བཤེས་,2,0.017733640716439084
སྤྲིང་,2,0.017733640716439084
ཐུབ་པ,2,0.017733640716439084
བཀའ་,2,0.017733640716439084
གུས་པ,2,0.017733640716439084
གང་ཡིན་པ,2,0.017733640716439084
ཡང་ན་,2,0.017733640716439084
དོན་ལྡན་,2,0.017733640716439084
ཕྱིན་པ,2,0.017733640716439084
ཁ,2,0.017733640716439084
ལུས་ངག་,2,0.017733640716439084
ཕན་བདེ་,2,0.017733640716439084
ལེགས་ཚོགས་,2,0.017733640716439084
གཟིགས་,2,0.017733640716439084
རྒྱུ་འབྲས་,2,0.017733640716439084
འཕྲལ་ཡུན་,2,0.017733640716439084
མི་ཟད་,2,0.017733640716439084
ནདེ་,2,0.017733640716439084
ལེན་པ,2,0.017733640716439084
དེ་མེད་པ,2,0.017733640716439084
འོས་,2,0.017733640716439084
སེང་གེ་,2,0.017733640716439084
གང་དག་,2,0.017733640716439084
གནས་རི,2,0.017733640716439084
ཆ་,2,0.017733640716439084
འདི་ལྟ་སྟེ,2,0.017733640716439084
ཟན་,2,0.017733640716439084
བཟའ་བ་,2,0.017733640716439084
བཏུང་བ་,2,0.017733640716439084
སྦྱར་,2,0.017733640716439084
ན་དེ,2,0.017733640716439084
བསླུས་པ་,2,0.017733640716439084
འཕྱ་,2,0.017733640716439084
བསླུ་བ,2,0.017733640716439084
སྲུང་,2,0.017733640716439084
འོན་ཀྱང་,2,0.017733640716439084
སྤྱན་སྔ,2,0.017733640716439084
འགྲོ,2,0.017733640716439084
ཕལ་བ་,2,0.017733640716439084
ཁམ་,2,0.017733640716439084
སླར་,2,0.017733640716439084
བྱིན་,2,0.017733640716439084
ཇི་ག་,2,0.017733640716439084
དམ་པ་,2,0.017733640716439084
གཉེར་,2,0.017733640716439084
བསྒྲུབས་,2,0.017733640716439084
རམ་,2,0.017733640716439084
ཐར་པ,2,0.017733640716439084
ཁྱབ་,2,0.017733640716439084
གོ་འཕང་,2,0.017733640716439084
དང་ལ,2,0.017733640716439084
འདྲེས་མ,2,0.017733640716439084
དགྲ་བཅོམ་པ་,2,0.017733640716439084
སློབ་པ,2,0.017733640716439084
སྟོང་ཕྲག་,2,0.017733640716439084
བསྙེན་བཀུར་,2,0.017733640716439084
ནས་སེམས་ཅན་,2,0.017733640716439084
བདུད་,2,0.017733640716439084
བྲམ་ཟེ,2,0.017733640716439084
སྤྲུལ་,2,0.017733640716439084
གཡས་པ་,2,0.017733640716439084
བྱིན་པ་,2,0.017733640716439084
མི་གཙང་བ,2,0.017733640716439084
ཁྲོ,2,0.017733640716439084
སྤྱད་པ་,2,0.017733640716439084
ཐར་པ་,2,0.017733640716439084
ཐ་དད་པ,2,0.017733640716439084
ཀུན་མཁྱེན་,2,0.017733640716439084
ལྕི་བ་,2,0.017733640716439084
བཤགས་པ,2,0.017733640716439084
བྱུང་བ,2,0.017733640716439084
ཐོགས་པ,2,0.017733640716439084
བསྐལ་བ་,2,0.017733640716439084
བཅུ,2,0.017733640716439084
ཕམ་,2,0.017733640716439084
བས་,2,0.017733640716439084
འཕྲིན་ལས་,2,0.017733640716439084
ཤུགས་,2,0.017733640716439084
ཆོ་འཕྲུལ་,2,0.017733640716439084
བུ་མོ་,2,0.017733640716439084
གང་ལ་ལ་,2,0.017733640716439084
དུད་འགྲོ,2,0.017733640716439084
སྦྱིན་པ་,2,0.017733640716439084
ལུང་,2,0.017733640716439084
བཤིག་,2,0.017733640716439084
མཐའ་,2,0.017733640716439084
ཀླས་པ,2,0.017733640716439084
ལུས་ཅན་,2,0.017733640716439084
ལྟ་ཞོག་,2,0.017733640716439084
བཤིག་པ,2,0.017733640716439084
ཁྱབ་པ,2,0.017733640716439084
བཅད་པ་,2,0.017733640716439084
སྐྱེས་པ་,2,0.017733640716439084
མ་གཏོགས་པ,2,0.017733640716439084
ཅིས་ཀྱང་,2,0.017733640716439084
ལྟུང་བ་,2,0.017733640716439084
སྟོབས་ལྡན་,2,0.017733640716439084
ལྡན་པ་,2,0.017733640716439084
གཉིས་ཀ་,2,0.017733640716439084
ཏེ་དེ་,2,0.017733640716439084
དེ་ལྟས་,2,0.017733640716439084
དེ་ལྟ་བས་ན,2,0.017733640716439084
གུས་,2,0.017733640716439084
སྤྲོ་བ་,2,0.017733640716439084
ལེན་པ་,2,0.017733640716439084
ལྷག་བསམ་,2,0.017733640716439084
བསྐུལ་བ,2,0.017733640716439084
རབ་བྱུང་,2,0.017733640716439084
ཀུན་རིག་,2,0.017733640716439084
འདའ,2,0.017733640716439084
དེང་ནས་,2,0.017733640716439084
ཆད་པ་,2,0.017733640716439084
སྤྱོད་ཡུལ་,2,0.017733640716439084
བྱོན་,2,0.017733640716439084
ལུས་པ་,2,0.017733640716439084
རྟོགས་པ་,2,0.017733640716439084
མངོན་རྟོགས་,2,0.017733640716439084
ངན་འགྲོ,2,0.017733640716439084
སྤྱད་པ,2,0.017733640716439084
ན་ཡང་,2,0.017733640716439084
རྒྱལ་ཁྲིམས་,2,0.017733640716439084
རལ་གྲི་,2,0.017733640716439084
བཤགས་པ་,2,0.017733640716439084
སངས་རྒྱས་པ་,2,0.017733640716439084
གཞན་དོན་,2,0.017733640716439084
རེ་རེ་,2,0.017733640716439084
ནོར་བུ་,2,0.017733640716439084
ཕུལ་བ་,2,0.017733640716439084
བསྐལ་པ,2,0.017733640716439084
སྒྲོན་མེ,2,0.017733640716439084
འགག་པ་,2,0.017733640716439084
ཡང་ཡང་,2,0.017733640716439084
གཤེགས་པ་,2,0.017733640716439084
དད་,2,0.017733640716439084
དགེ་གོམས་,2,0.017733640716439084
ནམ་ཞིག་,2,0.017733640716439084
དཀོན་པ་,2,0.017733640716439084
དད་པ་,2,0.017733640716439084
ཏེ་མི་,2,0.017733640716439084
ནད་མེད་,2,0.017733640716439084
ཉི་མ་,2,0.017733640716439084
འཚེ་བ་,2,0.017733640716439084
བསླུ་བ་,2,0.017733640716439084
ཐང་,2,0.017733640716439084
ཆོག་,2,0.017733640716439084
འཚོ་,2,0.017733640716439084
འཛོམས་,2,0.017733640716439084
སྡོད་,2,0.017733640716439084
མི་རྟག་པ,2,0.017733640716439084
གོས་,2,0.017733640716439084
འཆི་བདག་,2,0.017733640716439084
ངེས་པ་,2,0.017733640716439084
འཆི་,2,0.017733640716439084
འཐོབ་,2,0.017733640716439084
མི་རིགས་,2,0.017733640716439084
སྲིད་པ,2,0.017733640716439084
དབུ་མ་,2,0.017733640716439084
ཡང་དག་པ་,2,0.017733640716439084
སྒྲ་,2,0.017733640716439084
དཔག་,2,0.017733640716439084
མགྲིན་,2,0.017733640716439084
བུ་ག་,2,0.017733640716439084
གཅིག་པ་,2,0.017733640716439084
དགེ་སློང་,2,0.017733640716439084
ཤིང་བུ་,2,0.017733640716439084
ཞར་བ་,2,0.017733640716439084
ཚེ་ལོ་,2,0.017733640716439084
ལན་ཅིག་,2,0.017733640716439084
གཅིག་པ,2,0.017733640716439084
དཔའ་བོ,2,0.017733640716439084
དཔེ་,2,0.017733640716439084
ད་,2,0.017733640716439084
ཆོད་,2,0.017733640716439084
ཤིག་,2,0.017733640716439084
ཡར་,2,0.017733640716439084
བསྲུང་,2,0.017733640716439084
སྡིག་,2,0.017733640716439084
ཁོང་ཁྲོ་བ་,2,0.017733640716439084
བསྐལ་བ,2,0.017733640716439084
དུས་ཡུན་,2,0.017733640716439084
རིང་པོ,2,0.017733640716439084
བསགས་པ,2,0.017733640716439084
ཕན་ཚུན་,2,0.017733640716439084
སྲོག་གཅོད་པ་,2,0.017733640716439084
སྒྲུབ་,2,0.017733640716439084
ཡིས,2,0.017733640716439084
སྒྱིད་ལུག་,2,0.017733640716439084
ལྡང་བ,2,0.017733640716439084
སྒྱིད་ལུག་པ,2,0.017733640716439084
རིང་བ,2,0.017733640716439084
འགྱོད་པ་,2,0.017733640716439084
ཡུན་,2,0.017733640716439084
ལྷག་,2,0.017733640716439084
རིག་,2,0.017733640716439084
སྲེད་,2,0.017733640716439084
ཟག་བཅས་,2,0.017733640716439084
སྲེད་པ་,2,0.017733640716439084
རྩ་ཉོན་,2,0.017733640716439084
ཉེ་ཉོན་,2,0.017733640716439084
ཉི་ཤུ་,2,0.017733640716439084
ལག་པ་,2,0.017733640716439084
གྲུབ་པ་,2,0.017733640716439084
མཁས་,2,0.017733640716439084
སྣ་ཚོགས་,2,0.017733640716439084
དགའ་མགུ,2,0.017733640716439084
སྨད་པ,2,0.017733640716439084
བསྔགས་པ,2,0.017733640716439084
བསྒོམ་པ,2,0.017733640716439084
བལྟས་,2,0.017733640716439084
ལྷ་མིན་,2,0.017733640716439084
འཁྲིད་,2,0.017733640716439084
རི་རབ་,2,0.017733640716439084
ཐལ་བ་,2,0.017733640716439084
འདོར,2,0.017733640716439084
འཕྲད་,2,0.017733640716439084
སྣང་བ་,2,0.017733640716439084
འདོར་བ,2,0.017733640716439084
ཕྱི་མ་,2,0.017733640716439084
མ་ཟད,2,0.017733640716439084
རེ་ཙམ་,2,0.017733640716439084
རིམ་གྲོ་,2,0.017733640716439084
ཁོ་རང་,2,0.017733640716439084
གྲོགས་,2,0.017733640716439084
དྲག་པོ་,2,0.017733640716439084
རྒྱུན་ཆགས་,2,0.017733640716439084
འཆའ་,2,0.017733640716439084
ཆད་པ,2,0.017733640716439084
འབྱུང་ཁུངས་,2,0.017733640716439084
སེམས་རྒྱུད་,2,0.017733640716439084
འཇིགས་པ་,2,0.017733640716439084
སྲུང་མ་,2,0.017733640716439084
གསོད་བྱེད་,2,0.017733640716439084
གཤེད་མ,2,0.017733640716439084
དྲྭ་བ་,2,0.017733640716439084
གྱུར་བ་,2,0.017733640716439084
ན་བདག་,2,0.017733640716439084
འབྱུང་གནས་,2,0.017733640716439084
ནབདག་,2,0.017733640716439084
ལ་དུ,2,0.017733640716439084
ལྷན་ཅིག་,2,0.017733640716439084
ཆུང་ངུ་,2,0.017733640716439084
གཉིད་,2,0.017733640716439084
མ་རིག་པ་,2,0.017733640716439084
རྒྱས་,2,0.017733640716439084
མདའ་,2,0.017733640716439084
མདུང་,2,0.017733640716439084
མཚོན་,2,0.017733640716439084
ཕོག་པ,2,0.017733640716439084
ཁྱད་,2,0.017733640716439084
མ་གྲུབ་པ,2,0.017733640716439084
གཞོམ་,2,0.017733640716439084
དོན་མེད་,2,0.017733640716439084
རྨ་,2,0.017733640716439084
སྲོལ་,2,0.017733640716439084
སྐྱེད་པ་,2,0.017733640716439084
ཤུལ་,2,0.017733640716439084
ཉ་པ་,2,0.017733640716439084
ཞིང་པ་,2,0.017733640716439084
ཁག་,2,0.017733640716439084
མཐའ་དག་,2,0.017733640716439084
ནམ་མཁ,2,0.017733640716439084
མཐས་གཏུགས་པ,2,0.017733640716439084
ཚོད་,2,0.017733640716439084
སྤྲད་,2,0.017733640716439084
མ་གཏོགས་,2,0.017733640716439084
བལྟ་,2,0.017733640716439084
སྤང་བྱ,2,0.017733640716439084
སྣང་,2,0.017733640716439084
མགོ་བོ་,2,0.017733640716439084
བླ,2,0.017733640716439084
འདུད་པ,2,0.017733640716439084
དེས་ན,2,0.017733640716439084
རལ་གྲི,2,0.017733640716439084
བརྟས་,2,0.017733640716439084
དྲུངས་,2,0.017733640716439084
འབྱིན་,2,0.017733640716439084
དག་པ,2,0.017733640716439084
གར་,2,0.017733640716439084
གཞི་མེད་,2,0.017733640716439084
རྩ་,2,0.017733640716439084
མཛེས་,2,0.017733640716439084
གསུམ་པོ་,2,0.017733640716439084
གྲུབ་བོ་,2,0.017733640716439084
བསྒོམ་,2,0.017733640716439084
སྣང་བ,2,0.017733640716439084
མཁས་པ་,2,0.017733640716439084
སྤོང་,2,0.017733640716439084
གནད་,2,0.017733640716439084
ཇི་སྐད་,2,0.017733640716439084
སྨན་པ,2,0.017733640716439084
ཉན་,2,0.017733640716439084
བཅོ,2,0.017733640716439084
གཞུང་,2,0.017733640716439084
བཤད་,2,0.017733640716439084
རིག་པ་,2,0.017733640716439084
བརྗོད་དོན་,2,0.017733640716439084
བལྟ་བ་,2,0.017733640716439084
སྒེར་,2,0.017733640716439084
ཆོས་ལུགས་,2,0.017733640716439084
བསམ་བློ,2,0.017733640716439084
རིན་ཐང་,2,0.017733640716439084
འཕྲོག་པ,2,0.017733640716439084
གསར་པ,2,0.017733640716439084
རབས་,2,0.017733640716439084
བདེ་སྐྱིད་,2,0.017733640716439084
ཉམ་ཆུང་,2,0.017733640716439084
བསམ་བློ་,2,0.017733640716439084
གནས་ཚུལ་,2,0.017733640716439084
རིག་པ,2,0.017733640716439084
གཞུང་ལུགས་,2,0.017733640716439084
སྒྲིབ་པ,2,0.017733640716439084
ཞིབ་པ,2,0.017733640716439084
དབྱེ་,2,0.017733640716439084
ཅེས་པ,2,0.017733640716439084
མ་རིག་པ,2,0.017733640716439084
སྤོང་པ,2,0.017733640716439084
རྫོགས་པ་,2,0.017733640716439084
མངོན་དུ་,2,0.017733640716439084
ལྟ་བ་,2,0.017733640716439084
གཅོད་པ,2,0.017733640716439084
མགོ་གནོན་,2,0.017733640716439084
བྱམས་,2,0.017733640716439084
འགལ་བ,2,0.017733640716439084
མངོན་,2,0.017733640716439084
ཞེན་པ,2,0.017733640716439084
སྲེད་པ,2,0.017733640716439084
སྤངས་པ,2,0.017733640716439084
རྡུལ་རྫས་,2,0.017733640716439084
རྣམ་ཤེས་,2,0.017733640716439084
བདེ་གཤེགས་,2,0.017733640716439084
སྙིང་པོ་,2,0.017733640716439084
༢༠༢༡,1,0.008866820358219542
༡,1,0.008866820358219542
༩༈,1,0.008866820358219542
སེམས་སྐྱེས་པ་,1,0.008866820358219542
སྒོ་གསུམ་,1,0.008866820358219542
ཁོང་ཁྲོ,1,0.008866820358219542
གཞུང་དོན་,1,0.008866820358219542
སྦྱོར་,1,0.008866820358219542
རྗེས་,1,0.008866820358219542
བུར་,1,0.008866820358219542
སྨོན་པ་,1,0.008866820358219542
ནམ་ཡང་,1,0.008866820358219542
བརྟན་པ,1,0.008866820358219542
བཟུང་བ,1,0.008866820358219542
སྨིན་,1,0.008866820358219542
སྦྱང་,1,0.008866820358219542
བསླབ་བྱ,1,0.008866820358219542
ན་བླ་,1,0.008866820358219542
ཏེཤཱ་རི,1,0.008866820358219542
གདགས་པ,1,0.008866820358219542
གསང་བ་པ,1,0.008866820358219542
ཡ་,1,0.008866820358219542
རི་,1,0.008866820358219542
མ་ཡིན་པ་,1,0.008866820358219542
གཏོང་,1,0.008866820358219542
ལ་སོགས,1,0.008866820358219542
ཇི་སྙེད་པ,1,0.008866820358219542
ཏེགཏེར་,1,0.008866820358219542
བསྟན,1,0.008866820358219542
ལས་ཤིང་,1,0.008866820358219542
བཏུས་,1,0.008866820358219542
མ་ཆགས་པ་,1,0.008866820358219542
འདས་པ,1,0.008866820358219542
མི་འདོད་པ་,1,0.008866820358219542
དོགས་པ་,1,0.008866820358219542
འབྲུ་མར་,1,0.008866820358219542
གང་བ,1,0.008866820358219542
སྟེགས་,1,0.008866820358219542
འདྲེད་པ་,1,0.008866820358219542
འགལ་ཟླ་,1,0.008866820358219542
ཀུན་བཏུས་,1,0.008866820358219542
ནས་དགེ་བ,1,0.008866820358219542
འཕེལ་བ་,1,0.008866820358219542
འགྲིབ་པ,1,0.008866820358219542
རྟེན་བྱེད་པ,1,0.008866820358219542
འདུལ་བ་,1,0.008866820358219542
ཕྲན་ཚེགས་,1,0.008866820358219542
ཤིང་རྟ་,1,0.008866820358219542
དབུས་,1,0.008866820358219542
བལྟ་བ,1,0.008866820358219542
ཀླུ་སྒྲུབ་,1,0.008866820358219542
ཏེ་བག་མེད་པ,1,0.008866820358219542
བསྩལ་,1,0.008866820358219542
དགེ་ཆོས་,1,0.008866820358219542
སྤེལ་,1,0.008866820358219542
སླད་,1,0.008866820358219542
མཛོད,1,0.008866820358219542
བསྒྲུབ་བྱ་,1,0.008866820358219542
བརྩམས་པ་,1,0.008866820358219542
རིགས,1,0.008866820358219542
སྐྱོན་ཡོན་,1,0.008866820358219542
ཕན་གནོད་,1,0.008866820358219542
འགོ་,1,0.008866820358219542
བརྩམས་པ,1,0.008866820358219542
མཇུག་,1,0.008866820358219542
བྱེད་རྒྱུ,1,0.008866820358219542
ན་མུ་,1,0.008866820358219542
འཐུད་,1,0.008866820358219542
དོར་,1,0.008866820358219542
ནས་བཏང་བ,1,0.008866820358219542
སྲས,1,0.008866820358219542
བཤོལ་,1,0.008866820358219542
ཤེས་བྱ་,1,0.008866820358219542
ནས་གནས་སྐབས་,1,0.008866820358219542
ནསབདག་ཉིད་,1,0.008866820358219542
དཔག་པ,1,0.008866820358219542
བླངས་པ་,1,0.008866820358219542
དོར་བ་,1,0.008866820358219542
ཁྱིམ་པ,1,0.008866820358219542
སྡོམ་པ་,1,0.008866820358219542
སྒྲ,1,0.008866820358219542
ལྷུན་པོ་,1,0.008866820358219542
གཡོ་,1,0.008866820358219542
ཡི་དམ་,1,0.008866820358219542
ཅི་འདྲ,1,0.008866820358219542
བསྒྲལ་,1,0.008866820358219542
འགོད་པ,1,0.008866820358219542
ཏེ་ལུས་ངག་,1,0.008866820358219542
ན་སྔར་,1,0.008866820358219542
གཉེར་བ,1,0.008866820358219542
ཅི་འདྲ་,1,0.008866820358219542
མ་འཚལ་,1,0.008866820358219542
རྒྱ་མཚོ,1,0.008866820358219542
བློན་པོ་,1,0.008866820358219542
གྲོང་ཁྱེར་,1,0.008866820358219542
སང་,1,0.008866820358219542
བོས་,1,0.008866820358219542
སྐྱེ་བོ,1,0.008866820358219542
ཏེདེ་,1,0.008866820358219542
བསྒྲལ་བ་,1,0.008866820358219542
སྒྲོལ་བ་,1,0.008866820358219542
གྲོལ་བ་,1,0.008866820358219542
དགྲོལ་བ,1,0.008866820358219542
དབུགས་,1,0.008866820358219542
འབྱིན་པ,1,0.008866820358219542
འདའ་བ,1,0.008866820358219542
དབུགས་དབྱུང་,1,0.008866820358219542
ནབྱང་ཆུབ་,1,0.008866820358219542
གཞོག་,1,0.008866820358219542
འཕྱས་,1,0.008866820358219542
སྨོད་,1,0.008866820358219542
ཆུད་པ,1,0.008866820358219542
ལྷ་མ་,1,0.008866820358219542
སྨྲ་བ,1,0.008866820358219542
འཚོ,1,0.008866820358219542
འདི་སྐད་,1,0.008866820358219542
ཆེན་པོ་པ་,1,0.008866820358219542
འཚལ་,1,0.008866820358219542
ཟེར་,1,0.008866820358219542
ནགང་ཟག་,1,0.008866820358219542
ཚུལ་འཆོས་པ་,1,0.008866820358219542
བརྫུན་,1,0.008866820358219542
སླུ་བ,1,0.008866820358219542
ཕལ་པ་,1,0.008866820358219542
བསམ་པ,1,0.008866820358219542
སེར་སྣ,1,0.008866820358219542
བསགས་པ་,1,0.008866820358219542
རྣམ་འབྱེད་,1,0.008866820358219542
འབྲས་ཆན་,1,0.008866820358219542
ཚོད་མ,1,0.008866820358219542
འཇུངས་པ,1,0.008866820358219542
ཐག་པ,1,0.008866820358219542
མགྲོན་གཉེར་,1,0.008866820358219542
རམ,1,0.008866820358219542
ན་མ་,1,0.008866820358219542
མཆིས་,1,0.008866820358219542
དགོད་,1,0.008866820358219542
ཞེ་,1,0.008866820358219542
ཐག་པ་,1,0.008866820358219542
ནས་བོས་པ,1,0.008866820358219542
ཏེའགྲོ་བ་,1,0.008866820358219542
ངེས་ལེགས་,1,0.008866820358219542
སྡུད་པ,1,0.008866820358219542
ལྷུར་,1,0.008866820358219542
བརྗོད་པ,1,0.008866820358219542
རྫུན་,1,0.008866820358219542
ཐ་མ་,1,0.008866820358219542
མཁྱེན,1,0.008866820358219542
དགེ་རྩ,1,0.008866820358219542
གཏམ་རྒྱུད་,1,0.008866820358219542
ནི་ལ,1,0.008866820358219542
བྱེ་བྲག་པ་,1,0.008866820358219542
གོང་རོལ་,1,0.008866820358219542
དཀར་བ་,1,0.008866820358219542
ནག་པ,1,0.008866820358219542
དཀར་ནག་,1,0.008866820358219542
ལྐོག་གྱུར་,1,0.008866820358219542
སོ་སྐྱེ,1,0.008866820358219542
ཁྱབ་པ་,1,0.008866820358219542
སྨིན་པ་,1,0.008866820358219542
མཁྱེན་,1,0.008866820358219542
ཟླ་འོད་,1,0.008866820358219542
སློབ་པ་,1,0.008866820358219542
སྡིག་ཅན་,1,0.008866820358219542
ནས་ལག་པ་,1,0.008866820358219542
བསླངས་པ་,1,0.008866820358219542
ནས་གཡོན་པ,1,0.008866820358219542
ནས་གཡོན་པ་,1,0.008866820358219542
ལེན་,1,0.008866820358219542
ནས་བསྐྱུར་བ་,1,0.008866820358219542
ཐུགས་,1,0.008866820358219542
སྐྱོ་,1,0.008866820358219542
མགུ་བ,1,0.008866820358219542
ནས་བྱང་ཆུབ་,1,0.008866820358219542
ཡང་ཕྱི,1,0.008866820358219542
གསེར་མདོག་,1,0.008866820358219542
ལས་བྱང་,1,0.008866820358219542
བཅུར་,1,0.008866820358219542
གསེར,1,0.008866820358219542
ཉལ་བ་,1,0.008866820358219542
གཟིགས,1,0.008866820358219542
བསྟོད་པ་,1,0.008866820358219542
རྨ་བྱ,1,0.008866820358219542
མདོང་,1,0.008866820358219542
བཀྲ་,1,0.008866820358219542
དབྱེ་བ་,1,0.008866820358219542
དམན,1,0.008866820358219542
བཏང་བ་,1,0.008866820358219542
ནས་སླར་,1,0.008866820358219542
མ་ལུས་པ་,1,0.008866820358219542
ཐེག་ཆེན་,1,0.008866820358219542
འཕགས་པ,1,0.008866820358219542
གེགས་བྱེད་,1,0.008866820358219542
སྡུད་པ་,1,0.008866820358219542
ལས་ལམ་,1,0.008866820358219542
བྱུང་ཚུལ་,1,0.008866820358219542
ཕས་,1,0.008866820358219542
ལྕི,1,0.008866820358219542
གེགས་བྱེད་པ,1,0.008866820358219542
དམན་,1,0.008866820358219542
རླབས་པོ་ཆེ་,1,0.008866820358219542
ན་འདི,1,0.008866820358219542
གེགས་བྱེད་པ་,1,0.008866820358219542
འགེག་པ་,1,0.008866820358219542
ཆུང་བ,1,0.008866820358219542
བྱེད་པ་པོ་,1,0.008866820358219542
གང་ལ་ལ,1,0.008866820358219542
འཛམ་བུ,1,0.008866820358219542
གླིང་བ,1,0.008866820358219542
བདོག་པ་,1,0.008866820358219542
ཕྲོགས་པ་,1,0.008866820358219542
སོང་བ་,1,0.008866820358219542
ཆངས་,1,0.008866820358219542
ན་དེ་དེ་,1,0.008866820358219542
ཉམས་འགྱུར་,1,0.008866820358219542
ནམ་མཁའ་,1,0.008866820358219542
མཐའ་ཡས་པ་,1,0.008866820358219542
གཞིག་པ་,1,0.008866820358219542
པོ་,1,0.008866820358219542
ཏེ་ནམ་མཁ,1,0.008866820358219542
ན་མེད་པ,1,0.008866820358219542
ནབདེ་འགྲོ་,1,0.008866820358219542
འཛམ་བུ་གླིང་,1,0.008866820358219542
བདག་པ་,1,0.008866820358219542
ཕྲོགས་,1,0.008866820358219542
གྲངས་མེད་པ,1,0.008866820358219542
དཀོན་མཆོག་,1,0.008866820358219542
ཟ་མ་ཏོག་,1,0.008866820358219542
རི་དྭགས་,1,0.008866820358219542
འབར་བ་,1,0.008866820358219542
སྟོབས་ལྡན་པ་,1,0.008866820358219542
རེས་,1,0.008866820358219542
འདྲེས་,1,0.008866820358219542
ཐོགས,1,0.008866820358219542
བཏང་བ,1,0.008866820358219542
རྩ་ལྟུང་,1,0.008866820358219542
ནདེ་དག་,1,0.008866820358219542
ན་རེ,1,0.008866820358219542
མོས་,1,0.008866820358219542
སྤེལ་མ,1,0.008866820358219542
ན་མཉམ་པ,1,0.008866820358219542
སྐྱོན་པ,1,0.008866820358219542
འབྲས་བུ,1,0.008866820358219542
རིམ་པ,1,0.008866820358219542
ནས་དུས་,1,0.008866820358219542
རེས་མོ,1,0.008866820358219542
རབ་དགའ་,1,0.008866820358219542
འཕགས་,1,0.008866820358219542
ནས་ཤུགས་,1,0.008866820358219542
ཞེས་པ,1,0.008866820358219542
གདོན་པ,1,0.008866820358219542
བསྒྲུབ་པ་,1,0.008866820358219542
སྤོང་བ་,1,0.008866820358219542
འདོན་པ་,1,0.008866820358219542
ཚོལ་བ་,1,0.008866820358219542
བསྒྲུབ་,1,0.008866820358219542
སྐྱེ་བ་ཕྱི་མ་,1,0.008866820358219542
ནས་འགྲོ་,1,0.008866820358219542
མཁྱེན་བརྩེ,1,0.008866820358219542
འདྲེན་པ,1,0.008866820358219542
མར་མེ་མཛད་,1,0.008866820358219542
ནས་འདས་,1,0.008866820358219542
གྲངས་མེད་པ་,1,0.008866820358219542
ནས་འཁོར་བ,1,0.008866820358219542
ཐུབ་,1,0.008866820358219542
བཀྲུ་,1,0.008866820358219542
སྤོར་,1,0.008866820358219542
བསྟན་པ,1,0.008866820358219542
ཆ,1,0.008866820358219542
ཕབ་,1,0.008866820358219542
འཁྲུངས་,1,0.008866820358219542
བདག་བྱེད་,1,0.008866820358219542
གཤགས་,1,0.008866820358219542
ཇི་ལྟ་བ་,1,0.008866820358219542
མི་དགེ་བ,1,0.008866820358219542
ཐུགས་རྗེ་,1,0.008866820358219542
བྲལ་བ,1,0.008866820358219542
ནས་ད་,1,0.008866820358219542
ཐུག་,1,0.008866820358219542
མང་བ་,1,0.008866820358219542
ལྕགས་སྒྲོག་,1,0.008866820358219542
དང༌,1,0.008866820358219542
